name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"LaMarcus Aldridge","Portland Trail Blazers",2013-12-26,2013,2983,1610612757,400489299,5,3,32,1,"Layup Shot","2PT Field Goal",1.30,"Los Angeles Clippers",10,-2,1,1.80,"Jordan, DeAndre",3.30,16.30
"Blake Griffin","Los Angeles Clippers",2013-12-26,2013,3989,1610612746,400489299,5,3,41,0,"Layup Shot","2PT Field Goal",3.90,"Portland Trail Blazers",-24,0,2,2.60,"Aldridge, LaMarcus",1.40,7.60
"Matt Barnes","Los Angeles Clippers",2013-12-26,2013,1765,1610612746,400489299,5,2,25,1,"Layup Shot","2PT Field Goal",3.00,"Portland Trail Blazers",9,0,0,0.50,"Lopez, Robin",4.30,24.00
"Blake Griffin","Los Angeles Clippers",2013-12-26,2013,3989,1610612746,400489299,5,0,30,0,"Layup Shot","2PT Field Goal",4.10,"Portland Trail Blazers",-16,-8,0,1.10,"Batum, Nicolas",1.40,16.50
"DeMarcus Cousins","Sacramento Kings",2013-12-27,2013,4258,1610612758,400489307,5,2,15,1,"Layup Shot","2PT Field Goal",2.30,"Miami Heat",28,14,0,0.00,"Bosh, Chris",0.60,0.00
"Dion Waiters","Cleveland Cavaliers",2013-12-29,2013,6628,1610612739,400489321,5,2,04,0,"Layup Shot","2PT Field Goal",4.10,"Golden State Warriors",-4,19,6,5.90,"Green, Draymond",0.90,17.00
"Kyrie Irving","Cleveland Cavaliers",2013-12-29,2013,6442,1610612739,400489321,5,1,07,0,"Layup Shot","2PT Field Goal",4.00,"Golden State Warriors",-2,14,4,10.30,"Green, Draymond",1.80,6.10
"Klay Thompson","Golden State Warriors",2013-12-29,2013,6475,1610612744,400489321,5,1,27,0,"Layup Shot","2PT Field Goal",2.10,"Cleveland Cavaliers",-8,7,4,4.80,"Thompson, Tristan",2.40,14.50
"Tristan Thompson","Cleveland Cavaliers",2014-01-02,2013,6474,1610612739,400489346,5,3,24,0,"Layup Shot","2PT Field Goal",2.20,"Orlando Magic",2,14,0,0.70,"Davis, Glen",0.80,10.40
"Arron Afflalo","Orlando Magic",2014-01-02,2013,3187,1610612753,400489346,5,3,20,1,"Layup Shot","2PT Field Goal",3.80,"Cleveland Cavaliers",-4,0,0,0.00,"Dellavedova, Matthew",2.10,21.50
"Boris Diaw","San Antonio Spurs",2014-01-07,2013,2167,1610612759,400489387,5,1,40,1,"Layup Shot","2PT Field Goal",4.30,"Memphis Grizzlies",-16,-2,0,0.60,"Davis, Ed",3.30,6.60
"Manu Ginobili","San Antonio Spurs",2014-01-07,2013,272,1610612759,400489387,5,0,01,1,"Layup Shot","2PT Field Goal",5.90,"Memphis Grizzlies",-26,0,2,2.80,"Davis, Ed",2.80,0.00
"Chris Andersen","Miami Heat",2014-01-10,2013,1135,1610612748,400489410,5,1,19,1,"Layup Shot","2PT Field Goal",3.80,"Brooklyn Nets",18,9,0,0.90,"Pierce, Paul",5.50,6.30
"Ray Allen","Miami Heat",2014-01-10,2013,9,1610612748,400489410,6,0,16,1,"Layup Shot","2PT Field Goal",2.50,"Brooklyn Nets",20,9,0,0.60,"Teletovic, Mirza",5.80,15.60
"Glen Davis","Orlando Magic",2014-01-15,2013,3200,1610612753,400489439,5,4,04,1,"Layup Shot","2PT Field Goal",2.70,"Chicago Bulls",-7,22,0,0.90,"Butler, Jimmy",2.70,15.90
"Tobias Harris","Orlando Magic",2014-01-15,2013,6440,1610612753,400489439,5,3,01,1,"Layup Shot","2PT Field Goal",2.70,"Chicago Bulls",-4,22,0,0.50,"Noah, Joakim",3.60,4.50
"Victor Oladipo","Orlando Magic",2014-01-15,2013,2527963,1610612753,400489439,5,1,02,0,"Layup Shot","2PT Field Goal",2.20,"Chicago Bulls",-11,17,0,0.70,"Gibson, Taj",1.60,10.30
"Victor Oladipo","Orlando Magic",2014-01-15,2013,2527963,1610612753,400489439,7,0,34,0,"Layup Shot","2PT Field Goal",2.50,"Chicago Bulls",-7,7,15,12.90,"Noah, Joakim",3.20,11.10
"Joakim Noah","Chicago Bulls",2014-01-15,2013,3224,1610612741,400489439,7,2,21,1,"Layup Shot","2PT Field Goal",7.20,"Orlando Magic",1,19,0,1.00,"Harris, Tobias",2.00,9.80
"DJ Augustin","Chicago Bulls",2014-01-15,2013,3415,1610612741,400489439,7,0,10,0,"Layup Shot","2PT Field Goal",3.50,"Orlando Magic",1,25,18,15.90,"Davis, Glen",1.50,2.20
"Al Jefferson","Charlotte Bobcats",2014-01-18,2013,2389,1610612766,400489466,5,1,45,0,"Layup Shot","2PT Field Goal",2.90,"Miami Heat",-8,4,0,0.40,"Chalmers, Mario",2.60,9.80
"Taj Gibson","Chicago Bulls",2014-01-20,2013,3986,1610612741,400489486,5,0,00,1,"Layup Shot","2PT Field Goal",3.10,"Los Angeles Lakers",-19,7,0,0.50,"Young, Nick",3.20,0.00
"John Wall","Washington Wizards",2014-01-22,2013,4237,1610612764,400489498,5,3,25,0,"Layup Shot","2PT Field Goal",3.80,"Boston Celtics",10,20,5,4.80,"Humphries, Kris",2.10,19.00
"Gerald Wallace","Boston Celtics",2014-01-22,2013,1026,1610612738,400489498,5,0,02,1,"Layup Shot","2PT Field Goal",2.20,"Washington Wizards",21,6,7,5.90,"Gortat, Marcin",0.70,0.00
"Andre Iguodala","Golden State Warriors",2014-02-20,2013,2386,1610612744,400489687,5,2,10,1,"Pullup Bank shot","2PT Field Goal",20.10,"Houston Rockets",-68,165,17,15.10,"Parsons, Chandler",3.20,9.20
"Patty Mills","San Antonio Spurs",2014-02-05,2013,4004,1610612759,400489600,5,2,34,1,"Pullup Jump shot","2PT Field Goal",17.60,"Washington Wizards",-43,189,2,1.70,"Wall, John",4.90,13.30
"Raymond Felton","New York Knicks",2014-02-21,2013,2753,1610612752,400489689,5,3,36,1,"Pullup Jump shot","2PT Field Goal",20.20,"Orlando Magic",-86,192,14,12.30,"Moore, ETwaun",8.50,14.20
"JR Smith","New York Knicks",2014-02-21,2013,2444,1610612752,400489689,5,3,06,0,"Pullup Jump shot","2PT Field Goal",24.50,"Orlando Magic",-7,178,0,4.00,"Afflalo, Arron",11.80,11.30
"Raymond Felton","New York Knicks",2014-02-21,2013,2753,1610612752,400489689,5,2,36,1,"Pullup Jump shot","2PT Field Goal",22.50,"Orlando Magic",-114,162,14,12.80,"Moore, ETwaun",4.10,9.80
"Tim Hardaway Jr","New York Knicks",2014-02-21,2013,2528210,1610612752,400489689,5,1,42,0,"Pullup Jump shot","2PT Field Goal",16.00,"Orlando Magic",157,39,2,2.20,"Oladipo, Victor",7.20,5.00
"Raymond Felton","New York Knicks",2014-02-21,2013,2753,1610612752,400489689,6,3,49,0,"Pullup Jump shot","3PT Field Goal",24.00,"Orlando Magic",77,246,2,4.20,"Harris, Tobias",6.10,11.00
"Raymond Felton","New York Knicks",2014-02-21,2013,2753,1610612752,400489689,6,1,38,0,"Pullup Jump shot","2PT Field Goal",21.60,"Orlando Magic",146,148,9,9.70,"Moore, ETwaun",5.40,13.70
"Carmelo Anthony","New York Knicks",2014-02-21,2013,1975,1610612752,400489689,6,1,11,1,"Pullup Jump shot","3PT Field Goal",24.00,"Orlando Magic",0,250,4,4.40,"Harris, Tobias",2.70,8.50
"Carmelo Anthony","New York Knicks",2014-02-21,2013,1975,1610612752,400489689,6,0,43,1,"Pullup Jump shot","3PT Field Goal",24.00,"Orlando Magic",168,190,12,11.10,"OQuinn, Kyle",4.60,13.00
"DeMar DeRozan","Toronto Raptors",2014-02-27,2013,3978,1610612761,400489737,5,2,49,0,"Pullup Jump shot","2PT Field Goal",19.20,"Washington Wizards",129,159,3,12.00,"Gortat, Marcin",4.30,10.00
"Greivis Vasquez","Toronto Raptors",2014-02-27,2013,4291,1610612761,400489737,5,0,55,1,"Pullup Jump shot","2PT Field Goal",18.60,"Washington Wizards",116,148,0,0.00,"Beal, Bradley",4.00,8.80
"Greivis Vasquez","Toronto Raptors",2014-02-27,2013,4291,1610612761,400489737,7,2,35,1,"Pullup Jump shot","3PT Field Goal",25.40,"Washington Wizards",-142,197,4,5.00,"Beal, Bradley",3.10,19.50
"Bradley Beal","Washington Wizards",2014-02-27,2013,6580,1610612764,400489737,5,4,04,0,"Pullup Jump shot","2PT Field Goal",18.20,"Toronto Raptors",-29,160,2,3.20,"Vasquez, Greivis",4.90,15.10
"James Harden","Houston Rockets",2014-03-09,2013,3992,1610612745,400489812,5,1,56,1,"Pullup Jump shot","3PT Field Goal",26.70,"Portland Trail Blazers",136,238,2,2.40,"Matthews, Wesley",2.40,7.70
"Victor Oladipo","Orlando Magic",2014-03-14,2013,2527963,1610612753,400489845,5,4,06,1,"Pullup Jump shot","2PT Field Goal",21.10,"Washington Wizards",7,173,10,7.90,"Beal, Bradley",6.90,14.90
"Bradley Beal","Washington Wizards",2014-03-14,2013,6580,1610612764,400489845,5,1,48,1,"Pullup Jump shot","2PT Field Goal",21.30,"Orlando Magic",84,179,0,2.60,"Vucevic, Nikola",6.20,6.00
"Khris Middleton","Milwaukee Bucks",2014-03-18,2013,6609,1610612749,400489878,5,1,36,1,"Pullup Jump shot","2PT Field Goal",15.90,"Portland Trail Blazers",45,146,0,0.70,"Batum, Nicolas",1.90,15.30
"Rudy Gay","Sacramento Kings",2014-03-18,2013,3005,1610612758,400489879,5,0,37,1,"Pullup Jump shot","2PT Field Goal",19.70,"Washington Wizards",-108,154,6,6.30,"Ariza, Trevor",3.50,8.70
"DeMar DeRozan","Toronto Raptors",2014-03-21,2013,3978,1610612761,400489897,6,2,37,1,"Pullup Jump shot","2PT Field Goal",15.50,"Oklahoma City Thunder",159,15,2,1.90,"Fisher, Derek",5.10,7.50
"Derek Fisher","Oklahoma City Thunder",2014-03-21,2013,246,1610612760,400489897,6,0,15,1,"Pullup Jump shot","3PT Field Goal",25.90,"Toronto Raptors",-199,189,0,0.80,"Lowry, Kyle",1.30,0.00
"Kevin Durant","Oklahoma City Thunder",2014-03-21,2013,3202,1610612760,400489897,6,0,01,1,"Pullup Jump shot","3PT Field Goal",29.00,"Toronto Raptors",-201,239,2,3.40,"Johnson, Amir",2.80,0.00
"Monta Ellis","Dallas Mavericks",2014-03-23,2013,2751,1610612742,400489917,5,0,05,1,"Pullup Jump shot","3PT Field Goal",26.00,"Brooklyn Nets",151,216,4,3.30,"Pierce, Paul",0.50,0.00
"Kevin Durant","Oklahoma City Thunder",2014-03-25,2013,3202,1610612760,400489932,5,0,23,0,"Pullup Jump shot","3PT Field Goal",28.40,"Dallas Mavericks",-23,254,3,3.00,"Marion, Shawn",3.30,20.40
"Reggie Jackson","Oklahoma City Thunder",2014-03-25,2013,6443,1610612760,400489932,5,0,16,0,"Pullup Jump shot","3PT Field Goal",26.20,"Dallas Mavericks",-141,214,7,2.10,"Harris, Devin",5.70,0.00
"Kemba Walker","Charlotte Bobcats",2014-04-05,2013,6479,1610612766,400490018,5,0,22,0,"Pullup Jump shot","2PT Field Goal",18.80,"Cleveland Cavaliers",78,160,28,21.90,"Varejao, Anderson",4.90,2.00
"Randy Foye","Denver Nuggets",2014-04-06,2013,3003,1610612743,400490026,5,3,45,0,"Pullup Jump shot","3PT Field Goal",25.60,"Houston Rockets",140,216,6,8.10,"Garcia, Francisco",4.80,12.70
"Evan Fournier","Denver Nuggets",2014-04-06,2013,6588,1610612743,400490026,5,2,38,0,"Pullup Jump shot","2PT Field Goal",23.40,"Houston Rockets",54,99,0,0.80,"Parsons, Chandler",8.80,5.00
"Aaron Brooks","Denver Nuggets",2014-04-06,2013,3192,1610612743,400490026,5,2,01,0,"Pullup Jump shot","3PT Field Goal",25.20,"Houston Rockets",7,252,9,8.10,"Lin, Jeremy",3.70,13.70
"Stephen Curry","Golden State Warriors",2014-04-13,2013,3975,1610612744,400490074,5,0,26,0,"Pullup Jump shot","2PT Field Goal",18.90,"Portland Trail Blazers",-136,110,13,10.80,"Aldridge, LaMarcus",5.30,13.00
"Paul Pierce","Brooklyn Nets",2013-11-08,2013,662,1610612751,400488950,5,2,50,1,"Pullup Jump shot","2PT Field Goal",17.90,"Washington Wizards",173,52,1,1.30,"Wall, John",2.40,8.40
"Kevin Durant","Oklahoma City Thunder",2013-11-10,2013,3202,1610612760,400488968,5,3,07,0,"Pullup Jump shot","2PT Field Goal",15.60,"Washington Wizards",77,126,8,10.00,"Beal, Bradley",6.00,15.00
"Reggie Jackson","Oklahoma City Thunder",2013-11-10,2013,6443,1610612760,400488968,5,2,08,1,"Pullup Jump shot","2PT Field Goal",22.00,"Washington Wizards",13,197,3,2.70,"Beal, Bradley",5.40,11.10
"Rudy Gay","Toronto Raptors",2013-11-11,2013,3005,1610612761,400488976,5,0,00,1,"Pullup Jump shot","3PT Field Goal",24.00,"Houston Rockets",-49,239,2,3.60,"Parsons, Chandler",1.90,0.00
"Kyle Lowry","Toronto Raptors",2013-11-11,2013,3012,1610612761,400488976,6,2,33,1,"Pullup Jump shot","3PT Field Goal",24.90,"Houston Rockets",-169,186,6,6.50,"Lin, Jeremy",5.20,17.50
"DeMar DeRozan","Toronto Raptors",2013-11-11,2013,3978,1610612761,400488976,6,0,05,0,"Pullup Jump shot","3PT Field Goal",27.70,"Houston Rockets",119,246,3,3.30,"Beverley, Patrick",2.60,0.00
"Eric Bledsoe","Phoenix Suns",2013-11-15,2013,4238,1610612756,400489005,5,2,20,0,"Pullup Jump shot","3PT Field Goal",25.20,"Brooklyn Nets",-177,181,3,2.80,"Livingston, Shaun",4.70,6.00
"Kyrie Irving","Cleveland Cavaliers",2013-11-16,2013,6442,1610612739,400489011,5,1,30,1,"Pullup Jump shot","2PT Field Goal",14.60,"Washington Wizards",-149,26,0,0.80,Nene,4.40,7.40
"Rudy Gay","Toronto Raptors",2013-11-17,2013,3005,1610612761,400489020,5,3,18,1,"Pullup Jump shot","3PT Field Goal",24.00,"Portland Trail Blazers",-4,247,7,8.70,"Batum, Nicolas",7.70,15.60
"Kyle Lowry","Toronto Raptors",2013-11-17,2013,3012,1610612761,400489020,5,1,00,0,"Pullup Jump shot","3PT Field Goal",24.70,"Portland Trail Blazers",-114,213,5,3.60,"Lillard, Damian",2.20,19.40
"Damian Lillard","Portland Trail Blazers",2013-11-17,2013,6606,1610612757,400489020,5,2,30,1,"Pullup Jump shot","3PT Field Goal",28.90,"Toronto Raptors",62,276,1,1.80,"Lowry, Kyle",6.30,3.70
"Damian Lillard","Portland Trail Blazers",2013-11-17,2013,6606,1610612757,400489020,5,1,52,1,"Pullup Jump shot","2PT Field Goal",18.80,"Toronto Raptors",-105,145,14,12.40,"Johnson, Amir",6.80,9.90
"Paul George","Indiana Pacers",2013-11-20,2013,4251,1610612754,400489036,5,2,00,1,"Pullup Jump shot","2PT Field Goal",14.90,"New York Knicks",40,134,11,10.00,"Smith, J.R.",5.40,13.70
"Andre Iguodala","Golden State Warriors",2013-11-20,2013,2386,1610612744,400489046,5,3,22,0,"Pullup Jump shot","3PT Field Goal",22.40,"Memphis Grizzlies",-235,7,0,0.90,"Conley, Mike",3.60,10.00
"Mike Conley","Memphis Grizzlies",2013-11-20,2013,3195,1610612763,400489046,5,1,36,1,"Pullup Jump shot","3PT Field Goal",25.20,"Golden State Warriors",135,214,0,0.80,"Iguodala, Andre",6.50,6.40
"Tayshaun Prince","Memphis Grizzlies",2013-11-20,2013,1724,1610612763,400489046,5,0,55,1,"Pullup Jump shot","2PT Field Goal",21.20,"Golden State Warriors",-187,93,0,0.80,"Barnes, Harrison",4.20,5.00
"Evan Turner","Philadelphia 76ers",2013-11-22,2013,4239,1610612755,400489050,5,3,58,1,"Pullup Jump shot","2PT Field Goal",17.60,"Milwaukee Bucks",143,93,3,5.40,"Pachulia, Zaza",4.30,5.40
"Evan Turner","Philadelphia 76ers",2013-11-22,2013,4239,1610612755,400489050,5,2,27,1,"Pullup Jump shot","2PT Field Goal",9.00,"Milwaukee Bucks",67,26,3,2.30,"Pachulia, Zaza",3.10,12.60
"Evan Turner","Philadelphia 76ers",2013-11-22,2013,4239,1610612755,400489050,5,1,18,1,"Pullup Jump shot","2PT Field Goal",18.10,"Milwaukee Bucks",125,140,2,4.20,"Ridnour, Luke",2.60,5.10
"Brandon Jennings","Detroit Pistons",2013-12-15,2013,3997,1610612765,400489225,5,2,47,1,"Pullup Jump shot","3PT Field Goal",24.10,"Portland Trail Blazers",-164,206,24,21.30,"Lillard, Damian",3.50,1.90
"John Salmons","Toronto Raptors",2013-12-18,2013,1726,1610612761,400489244,5,2,48,0,"Pullup Jump shot","2PT Field Goal",18.60,"Charlotte Hornets",138,137,2,2.40,"Sessions, Ramon",5.10,10.00
"Kyle Lowry","Toronto Raptors",2013-12-18,2013,3012,1610612761,400489244,5,2,12,0,"Pullup Jump shot","2PT Field Goal",17.50,"Charlotte Hornets",-131,148,2,3.60,"McRoberts, Josh",5.00,3.00
"Greivis Vasquez","Toronto Raptors",2013-12-18,2013,4291,1610612761,400489244,5,0,22,0,"Pullup Jump shot","3PT Field Goal",25.20,"Charlotte Hornets",105,247,4,3.60,"Sessions, Ramon",5.70,19.90
"Deron Williams","Brooklyn Nets",2013-12-20,2013,2798,1610612751,400489256,5,3,23,1,"Pullup Jump shot","2PT Field Goal",16.30,"Philadelphia 76ers",-131,86,19,13.90,"Young, Thaddeus",4.10,9.70
"Jarrett Jack","Cleveland Cavaliers",2013-12-20,2013,2768,1610612739,400489258,5,2,41,1,"Pullup Jump shot","2PT Field Goal",21.30,"Milwaukee Bucks",-106,160,1,1.60,"Mayo, O.J.",3.90,4.40
"Kyrie Irving","Cleveland Cavaliers",2013-12-20,2013,6442,1610612739,400489258,5,2,14,0,"Pullup Jump shot","2PT Field Goal",18.10,"Milwaukee Bucks",132,113,8,7.50,"Mayo, O.J.",3.00,14.30
"Brandon Knight","Milwaukee Bucks",2013-12-20,2013,6448,1610612749,400489258,5,4,14,0,"Pullup Jump shot","2PT Field Goal",18.70,"Cleveland Cavaliers",72,149,5,3.80,"Irving, Kyrie",5.20,6.10
"Kevin Martin","Minnesota Timberwolves",2013-12-22,2013,2394,1610612750,400489279,5,2,40,1,"Pullup Jump shot","2PT Field Goal",21.20,"Los Angeles Clippers",-68,194,1,1.90,"Paul, Chris",9.10,3.80
"Kyrie Irving","Cleveland Cavaliers",2013-12-26,2013,6442,1610612739,400489296,5,1,01,0,"Pullup Jump shot","2PT Field Goal",14.00,"Atlanta Hawks",20,88,11,9.60,"Teague, Jeff",4.90,13.90
"Chris Paul","Los Angeles Clippers",2013-12-26,2013,2779,1610612746,400489299,5,1,46,0,"Pullup Jump shot","2PT Field Goal",16.80,"Portland Trail Blazers",103,145,18,15.80,"Batum, Nicolas",3.50,8.70
"Isaiah Thomas","Sacramento Kings",2013-12-27,2013,6472,1610612758,400489307,5,3,54,1,"Pullup Jump shot","2PT Field Goal",14.70,"Miami Heat",-56,127,6,4.20,"Bosh, Chris",5.40,0.00
"Norris Cole","Miami Heat",2014-01-10,2013,6431,1610612748,400489410,5,0,03,1,"Pullup Jump shot","2PT Field Goal",18.80,"Brooklyn Nets",-5,184,12,9.20,"Livingston, Shaun",4.60,0.00
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,6,1,49,0,"Pullup Jump shot","3PT Field Goal",23.80,"Chicago Bulls",111,241,7,9.90,"Butler, Jimmy",0.40,7.30
"Tony Snell","Chicago Bulls",2014-01-15,2013,2528353,1610612741,400489439,7,0,48,1,"Pullup Jump shot","2PT Field Goal",19.50,"Orlando Magic",-84,153,4,3.80,"Oladipo, Victor",3.60,2.30
"Nick Young","Los Angeles Lakers",2014-01-20,2013,3243,1610612747,400489486,5,1,13,0,"Pullup Jump shot","2PT Field Goal",21.20,"Chicago Bulls",-108,119,0,2.00,"Butler, Jimmy",5.70,11.00
"John Wall","Washington Wizards",2014-01-22,2013,4237,1610612764,400489498,5,4,26,1,"Pullup Jump shot","2PT Field Goal",17.80,"Boston Celtics",89,159,2,2.80,"Pressey, Phil",2.90,14.70
"Derrick Favors","Utah Jazz",2014-04-16,2013,4257,1610612762,400490091,5,0,48,1,"Putback Dunk Shot","2PT Field Goal",0.80,"Minnesota Timberwolves",7,4,0,0.00,"Cunningham, Dante",3.80,24.00
"Nikola Vucevic","Orlando Magic",2013-10-30,2013,6478,1610612753,400488883,5,0,18,1,"Putback Dunk Shot","2PT Field Goal",2.90,"Minnesota Timberwolves",-2,-5,0,0.00,"Love, Kevin",0.40,0.00
"Spencer Hawes","Philadelphia 76ers",2013-11-13,2013,3211,1610612755,400488985,5,0,34,1,"Putback Dunk Shot","2PT Field Goal",1.60,"Houston Rockets",0,11,0,0.20,"Howard, Dwight",2.80,10.00
"Jrue Holiday","New Orleans Pelicans",2013-12-02,2013,3995,1610612740,400489130,6,0,27,1,"Putback Dunk Shot","2PT Field Goal",2.30,"Chicago Bulls",10,7,0,0.00,"Gibson, Taj",0.90,0.00
"Andre Drummond","Detroit Pistons",2013-12-15,2013,6585,1610612765,400489225,5,0,56,1,"Putback Dunk Shot","2PT Field Goal",2.50,"Portland Trail Blazers",-5,-2,0,0.00,"Batum, Nicolas",0.60,24.00
"Kenyon Martin","New York Knicks",2014-01-13,2013,515,1610612752,400489430,5,3,21,1,"Putback Dunk Shot","2PT Field Goal",1.50,"Phoenix Suns",0,7,0,0.00,"Morris, Marcus",1.80,24.00
"Jason Thompson","Sacramento Kings",2014-02-12,2013,3462,1610612758,400489656,5,1,00,1,"Putback Layup Shot","2PT Field Goal",3.30,"New York Knicks",15,6,0,1.50,"Hardaway Jr., Tim",3.00,13.60
"Jeff Withey","New Orleans Pelicans",2014-03-16,2013,2333797,1610612740,400489863,5,3,22,0,"Putback Layup Shot","2PT Field Goal",1.30,"Boston Celtics",-32,11,0,0.20,"Humphries, Kris",2.00,17.60
"Zaza Pachulia","Milwaukee Bucks",2014-03-18,2013,2016,1610612749,400489878,5,2,36,1,"Putback Layup Shot","2PT Field Goal",6.30,"Portland Trail Blazers",-2,6,0,0.00,"Matthews, Wesley",5.40,24.00
"Serge Ibaka","Oklahoma City Thunder",2013-11-10,2013,3439,1610612760,400488968,5,1,07,1,"Putback Layup Shot","2PT Field Goal",0.70,"Washington Wizards",13,0,0,0.00,"Ariza, Trevor",1.20,24.00
"Al Horford","Atlanta Hawks",2013-12-13,2013,3213,1610612737,400489205,5,2,30,0,"Putback Layup Shot","2PT Field Goal",2.40,"Washington Wizards",-2,4,0,1.00,"Webster, Martell",2.40,23.40
"Al Horford","Atlanta Hawks",2013-12-13,2013,3213,1610612737,400489205,5,2,29,1,"Putback Layup Shot","2PT Field Goal",2.40,"Washington Wizards",1,7,0,0.00,"Gortat, Marcin",1.40,24.00
"Al Jefferson","Charlotte Bobcats",2013-12-28,2013,2389,1610612766,400489313,5,1,43,1,"Putback Layup Shot","2PT Field Goal",1.60,"Atlanta Hawks",7,3,0,0.40,"Millsap, Paul",0.30,24.00
"Josh McRoberts","Charlotte Bobcats",2014-03-26,2013,3220,1610612766,400489934,5,3,23,1,"Reverse Dunk Shot","2PT Field Goal",4.20,"Brooklyn Nets",1,12,0,0.80,"Pierce, Paul",1.10,8.40
"John Wall","Washington Wizards",2014-02-05,2013,4237,1610612764,400489600,5,0,45,1,"Reverse Layup Shot","2PT Field Goal",2.50,"San Antonio Spurs",13,17,2,1.50,"Duncan, Tim",3.30,22.50
"John Wall","Washington Wizards",2014-02-05,2013,4237,1610612764,400489600,5,0,06,1,"Reverse Layup Shot","2PT Field Goal",4.30,"San Antonio Spurs",2,15,1,1.80,"Duncan, Tim",1.20,0.00
"Martell Webster","Washington Wizards",2014-02-27,2013,2795,1610612764,400489737,7,4,47,0,"Reverse Layup Shot","2PT Field Goal",1.30,"Toronto Raptors",-13,6,0,3.60,"Vasquez, Greivis",3.30,9.40
"Martell Webster","Washington Wizards",2014-02-27,2013,2795,1610612764,400489737,7,1,00,1,"Reverse Layup Shot","2PT Field Goal",0.10,"Toronto Raptors",-16,0,0,0.80,"Hansbrough, Tyler",2.10,20.20
"Will Bynum","Detroit Pistons",2013-11-01,2013,2816,1610612765,400488899,5,3,00,1,"Reverse Layup Shot","2PT Field Goal",3.80,"Memphis Grizzlies",-18,4,13,10.70,"Gasol, Marc",1.30,13.40
"Harrison Barnes","Golden State Warriors",2013-11-29,2013,6578,1610612744,400489108,5,0,45,1,"Reverse Layup Shot","2PT Field Goal",1.70,"Oklahoma City Thunder",10,1,2,5.40,"Lamb, Jeremy",2.50,5.70
"James Anderson","Philadelphia 76ers",2013-12-03,2013,4242,1610612755,400489134,5,1,30,1,"Reverse Layup Shot","2PT Field Goal",1.00,"Orlando Magic",12,1,0,0.70,"Price, Ronnie",1.30,7.70
"Victor Oladipo","Orlando Magic",2013-12-03,2013,2527963,1610612753,400489134,5,0,53,1,"Reverse Layup Shot","2PT Field Goal",1.60,"Philadelphia 76ers",4,20,7,7.40,"Hawes, Spencer",2.20,16.10
"Trey Burke","Utah Jazz",2013-12-07,2013,2579260,1610612762,400489170,5,1,42,0,"Reverse Layup Shot","2PT Field Goal",4.50,"Sacramento Kings",-23,4,1,2.20,"McLemore, Ben",4.60,19.70
"Paul Millsap","Atlanta Hawks",2013-12-13,2013,3015,1610612737,400489205,5,4,19,1,"Reverse Layup Shot","2PT Field Goal",1.30,"Washington Wizards",-7,3,0,1.00,"Gortat, Marcin",0.40,16.50
"Trevor Booker","Washington Wizards",2013-12-13,2013,4270,1610612764,400489205,5,0,01,1,"Reverse Layup Shot","2PT Field Goal",3.90,"Atlanta Hawks",-10,7,0,0.70,"Horford, Al",1.80,0.00
"Kemba Walker","Charlotte Bobcats",2013-12-23,2013,6479,1610612766,400489280,5,3,58,1,"Reverse Layup Shot","2PT Field Goal",0.70,"Milwaukee Bucks",10,-5,1,1.10,"Henson, John",2.20,11.30
"Maurice Harkless","Orlando Magic",2014-01-15,2013,6591,1610612753,400489439,5,4,26,1,"Reverse Layup Shot","2PT Field Goal",1.50,"Chicago Bulls",0,20,0,0.60,"Noah, Joakim",4.40,11.80
"Jeff Green","Boston Celtics",2014-01-22,2013,3209,1610612738,400489498,5,2,07,1,"Running Bank Hook Shot","2PT Field Goal",6.10,"Washington Wizards",54,23,3,4.60,"Gortat, Marcin",2.20,5.00
"Wesley Matthews","Portland Trail Blazers",2014-04-13,2013,4032,1610612757,400490074,5,2,22,1,"Running Bank shot","2PT Field Goal",5.30,"Golden State Warriors",-45,20,1,1.60,"Green, Draymond",1.20,9.10
"Mike Conley","Memphis Grizzlies",2013-11-20,2013,3195,1610612763,400489046,5,4,43,1,"Running Bank shot","2PT Field Goal",7.90,"Golden State Warriors",-2,80,5,6.20,"Lee, David",1.30,9.90
